smiles,mmp
C1NCC2CC1c3cc4nccnc4cc23,0.0
CC(C)(C(=O)c1cccnc1)c2cccnc2,0.0
CC[C@@H](C)CCCCC(=O)N[C@H](CCN)C(=O)N[C@H]([C@@H](C)O)C(=O)N[C@H](CCN)C(=O)N[C@@H]1CCNC(=O)C(NC(=O)[C@@H](CCN)NC(=O)[C@@H](CCN)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H](CCN)NC1=O)[C@@H](C)O,0.0
CCCC(=O)OC(=O)CCC,0.0
Cc1cccc(C(=O)O)c1O,0.0
Nc1ccc(Cl)c(N)c1,0.0
CC(C)(O)C(=O)O,0.0
CC(C1CC1)C(O)(Cn2cncn2)c3ccc(Cl)cc3,0.0
ClC1=C(Cl)[C@]2(Cl)[C@@H]3[C@@H]4C[C@H](C=C4)[C@@H]3[C@@]1(Cl)C2(Cl)Cl,1.0
C1CCc2c(C1)cccc2NC3=NCCN3,0.0
C=CCc1ccc2OCOc2c1,0.0
O=C1CCCCCCCCCCCCCC1,1.0
c1ccc2c(c1)c3cccc4ccc5cccc2c5c34,1.0
CCC1(C(=O)NCNC1=O)c2ccccc2,0.0
C\C(=C/C=C/C(=C/C(=O)Nc1ccc(O)cc1)/C)\C=CC2=C(C)CCCC2(C)C,1.0
ICCc1ccccc1,0.0
CCc1cccc(CC)c1NC(=O)CN(CC(=O)O)CC(=O)O,0.0
CC(=O)c1ccc2CCCCc2c1,0.0
CC(C)CC#N,0.0
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)OCOC(=O)[C@@H]4N5[C@@H](CC5=O)S(=O)(=O)C4(C)C,0.0
Clc1cccc(Cl)c1S(=O)(=O)Cl,0.0
NNc1nncc2ccccc12,0.0
CCN(CC)CCOC(=O)c1ccc(N)cc1,0.0
CC(C)(C)c1ccc(CN2CCN(CC2)C(c3ccccc3)c4ccc(Cl)cc4)cc1,1.0
OC(=O)c1ccccc1OC(=O)c2ccccc2O,0.0
CC(=O)Nc1ccc2c(Cc3ccccc23)c1,1.0
CCN1CCC[C@H]1CNC(=O)c2c(OC)ccc(Br)c2OC,0.0
C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](O)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]4C=C(CO)[C@@H](O)[C@H](O)[C@H]4O,0.0
Oc1ccc(C(=O)c2ccc(O)cc2O)c(O)c1,1.0
C[C@@H]1[C@@H]2Cc3ccc(O)cc3[C@@]1(C)CCN2CC4CC4,0.0
Cc1oc(cc1)C(=O)O,0.0
Oc1ccccc1C(=O)Nc2ccccc2,1.0
CC(C)(C)NCC(O)c1cc(O)cc(O)c1,0.0
CC(C)CC(O)Cc1ccccc1,0.0
Cc1nc(cn1c2ccc(cc2)N(=O)=O)N(=O)=O,0.0
CC(=O)OCC[N+](C)(C)C,0.0
Oc1ccccc1,0.0
CC(C)(N)C#N,0.0
CC(C)N(CCCl)C(C)C,0.0
COc1ccc(cc1N)N(=O)=O,0.0
CCCCCCC(=O)O[C@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C)C#C,1.0
CCC(C)N,0.0
CCCCNc1ccc(cc1)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC,1.0
CC(C)(S)[C@@H](N)C(=O)O,0.0
CC(C)CCC[C@@H](C)[C@H]1CC(=O)C2=C3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,0.0
NC(=O)OC[C@@H]1[C@H](NC(=O)\C(=N/OCC(=O)[O-])\c2csc(N)n2)C(=O)N1S(=O)(=O)[O-],0.0
CS(=O)(=O)c1ccc(cc1)[C@@H](O)[C@@H](CF)NC(=O)C(Cl)Cl,0.0
Cc1ccc(O)cc1C,0.0
COc1cc(cc(OC)c1OC)C(=O)NCc2ccc(OCCN(C)C)cc2,0.0
CCCc1ccccc1O,1.0
Oc1ncnc2[nH]ncc12,0.0
C=CCOC(=O)c1ccc(C(=O)OCC=C)c(c1)C(=O)OCC=C,0.0
FC(F)(F)c1cccc(Cl)c1,0.0
O(P(Oc1ccccc1)Oc2ccccc2)c3ccccc3,0.0
O=C1CN(\N=C\c2oc(cc2)N(=O)=O)C(=O)N1,1.0
CC[C@H](C)[C@H]1O[C@@]2(C[C@@H]3C[C@@H](CC=C(C)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O[C@H]5C[C@H](OC)[C@@H]([NH2+]C)[C@H](C)O5)[C@H](C)O4)[C@@H](C)C=CC=C6CO[C@@H]7[C@H](O)C(=C[C@@H](C(=O)O3)[C@]67O)C)O2)C=C[C@@H]1C,1.0
CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,0.0
NC(=O)Oc1ccc(Cc2ccccc2)cc1,1.0
CC(C(=O)O)c1ccc2Oc3ncccc3Cc2c1,0.0
CC(C)(O)c1ccc(CNC(=O)c2cccnc2Oc3ccc(F)cc3)cc1,0.0
Brc1ccc(Oc2ccccc2)cc1,0.0
OC(=O)c1cccc(c1)C(=O)O,0.0
COc1c(C)c2COC(=O)c2c(O)c1C\C=C(/C)\CCC(=O)OCCN3CCOCC3,0.0
OC(=O)CN1C(=O)c2cccc3cccc(C1=O)c23,0.0
CC1(C)[C@@H](C=C(Br)Br)[C@H]1C(=O)O[C@H](C#N)c2cccc(Oc3ccccc3)c2,1.0
Cc1cccc(C)c1NC(=O)c2cc(c(Cl)cc2O)S(=O)(=O)N,0.0
CCCCCCCCCCCCCOC(=O)C(=C)C,0.0
CCC1=C[C@@H]2CN(C1)Cc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C)[C@H]7[C@](O)([C@H](OC(=O)C)[C@]8(CC)C=CCN9CC[C@]67[C@H]89)C(=O)OC,0.0
CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCc2cc(O)c(C)c(C)c2O1,0.0
OC(=O)c1c(Cl)cccc1Cl,0.0
NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc2c[nH]cn2)NC(=O)[C@@H]3CCC(=O)N3,0.0
C[C@@H]1CCC=C2CC[C@H](C[C@@]12C)C(=C)C,0.0
CCCCC1C(=O)N(N(C1=O)c2ccc(O)cc2)c3ccccc3,0.0
COP(=S)(OC)SCN1C(=O)c2ccccc2C1=O,0.0
OC\C=C\CO,0.0
C[C@H]1COc2c3N1C=C(C(=O)O)C(=O)c3cc(F)c2C4(N)CC4,0.0
FC(F)(F)C(Cl)(Cl)Cl,0.0
COC(=O)c1ccc(C)cc1C2=NC(=O)C(C)(N2)C(C)C,0.0
C[C@H]1C[C@H]2[C@@H]3CC[C@H](C(=O)C)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]4(C)CCC(=O)C=C14,0.0
C\C=C(/C)\C=C\C=C(C)C,0.0
OC(=O)c1ccccc1C(=C2C=C(I)C(=O)C(=C2)I)c3cc(I)c(O)c(I)c3,1.0
CN1C(C)(C)CC(O)CC1(C)C,0.0
CCC(CO)CO,0.0
CCC(C)(c1ccc(O)cc1)c2ccc(O)cc2,1.0
CC1(OC(=O)N(Nc2ccccc2)C1=O)c3ccc(Oc4ccccc4)cc3,1.0
Nc1ccccc1C(=O)Oc2ccc3ccccc3c2,1.0
O=C1CCCC(=O)C1,0.0
C[C@](O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc2ccc(C#N)c(c2)C(F)(F)F,1.0
Clc1ccc(c(Cl)c1)C2(Cn3cncn3)OCCO2,0.0
CCCCC(CC)COC(=O)CCCCCCCCC(=O)OCC(CC)CCCC,0.0
CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,1.0
CCCCCCOc1ccccc1C(=O)O,0.0
CCCCNC(=S)NCCCC,0.0
CCCCCCCCCCCCCC[n+]1ccc(C)cc1,1.0
Cc1cccc(Oc2ccccc2)c1,0.0
Cc1ccc(cc1)S(=O)(=O)O,0.0
OC(=O)c1cc(cc(c1)S(=O)(=O)[O-])C(=O)O,0.0
CCCCCCCCC\C=C\CC1CC(=O)OC1=O,0.0
CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,0.0
N#Cc1ccccc1C#N,0.0
CC(Cc1ccc2OCOc2c1)C=O,0.0
Oc1ccc(cc1)C(=O)N\N=C/c2oc(cc2)N(=O)=O,1.0
ClCC(=O)c1ccc(Oc2ccc(cc2)C(=O)CCl)cc1,0.0
N[C@@H](CCC(=O)O)C(=O)O,0.0
CCCCCC(=O)N,0.0
OC(=O)COc1ccc(C(=O)c2cccs2)c(Cl)c1Cl,0.0
OC(=O)CC(C(=O)O)S(=O)(=O)O,0.0
O=C1OCCN1\N=C\c2oc(cc2)N(=O)=O,0.0
Clc1cnc(Oc2ccc(Oc3ncc(Cl)cc3Cl)cc2)c(Cl)c1,1.0
ClCOCCl,0.0
CC1=C(CCN2CCC(CC2)c3noc4cc(F)ccc34)C(=O)N5CCCCC5=N1,0.0
OC(=O)C=C,0.0
O=C1CCCC(=O)O1,0.0
C[C@]12CCC[C@](C)([C@H]1CC[C@]34C[C@@H]([C@@H](C[C@@H]23)O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@H]5OC7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)C(=C)C4)C(=O)O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O,0.0
OP(=O)(O)CP(=O)(O)O,0.0
CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1,1.0
OC(=O)CC1=NN(Cc2ccc(Br)cc2F)C(=O)c3ccccc13,0.0
COc1ccc2nc(NC(=O)Nc3ccccc3)sc2c1,1.0
CC(=O)\C=C\C1C(=CCCC1(C)C)C,0.0
CC(C)(C)C(=O)NCCCC(=O)O,0.0
Cc1ccn2nc(nc2n1)S(=O)(=O)Nc3c(F)cccc3F,0.0
CC(O)Cn1c(C)ncc1N(=O)=O,0.0
o1c2ccccc2c3ccccc13,0.0
CNc1ccc(O)cc1,1.0
C[C@@H](O)[C@@H](CO)NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@H](N)Cc2ccccc2)C(=O)N[C@@H](Cc3ccccc3)C(=O)N[C@H](Cc4c[nH]c5ccccc45)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(C)O)C(=O)N1,0.0
CC(=CCC\C(=C/CO)\C)C,0.0
CCOP(=S)(OCC)O\N=C(/C#N)\c1ccccc1,0.0
Nc1cc(Cl)c(NC2=NCCN2)c(Cl)c1,0.0
C[C@]12O[C@H](C[C@]1(O)CO)n3c4ccccc4c5c6C(=O)NCc6c7c8ccccc8n2c7c35,1.0
CC(=O)CC(C)(C)O,0.0
CCC1(CC)C(=O)NC=CC1=O,0.0
ClCC=CCl,0.0
CC(COc1ccc(cc1)C(C)(C)C)OS(=O)OCCCl,0.0
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)[O-])c3ccsc3)C(=O)N2[C@H]1C(=O)[O-],0.0
CC(O)COCC(C)O,0.0
OC(=O)[C@@H]1CCn2c1ccc2C(=O)c3ccccc3,0.0
Nc1ccc(N=Nc2ccc(cc2)c3ccc(cc3)N=Nc4c(N)c5c(O)c(N=Nc6ccccc6)c(cc5cc4S(=O)(=O)[O-])S(=O)(=O)[O-])c(N)c1,1.0
NC(=O)[C@@H]1C[C@]2(NC(=O)NC2=O)c3cc(F)ccc3O1,0.0
[O-]C(=O)c1cc(Oc2ccc(cc2Cl)C(F)(F)F)ccc1N(=O)=O,0.0
OC1=C(Oc2cc(O)cc(O)c2C1=O)c3ccc(O)cc3,1.0
CCOc1nc(F)cc2nc(nn12)S(=O)(=O)Nc3c(Cl)cccc3Cl,0.0
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N2Cc3cc(OC)c(OC)cc3C[C@H]2C(=O)O,0.0
CC(=CCOC(=O)C)C,0.0
Nc1ccc(cc1)S(=O)(=O)Nc2nccs2,0.0
NC1=NC(=O)c2nc(CNc3ccc(cc3)C(=O)N[C@@H](CCC(=O)O)C(=O)O)cnc2N1,0.0
Cc1onc(c1C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(=O)[O-])c4c(F)cccc4Cl,0.0
Cc1cccc(Cl)c1,0.0
OC(=O)c1ccccc1C(=O)Nc2ccc(cc2)S(=O)(=O)Nc3nccs3,0.0
OCC(COCC=C)(COCC=C)COCC=C,0.0
CCN(CC)C(C)CN1c2ccccc2Sc3ccccc13,0.0
CCCCC(CC)COC(=O)c1ccccc1C(=O)O,0.0
CCCCCCCCN1CCCC1=O,0.0
CCCC(CCC)C(=O)[O-],0.0
CCCCCCCCCCC(CO)CCCCCCCC,0.0
CN(C)c1ccc2nc3ccc(cc3[s+]c2c1)N(C)C,1.0
CC(CO)(CO)CO,0.0
Cc1c(Cl)cccc1Nc2ccccc2C(=O)O,1.0
Oc1ccc(O)cc1,0.0
CCCCn1cc[n+](C)c1,0.0
CC(=O)Oc1ccc(cc1CCl)N(=O)=O,1.0
CC(C)NC(=N)NC(=N)Nc1ccc(Cl)cc1,0.0
S(Sc1ccccc1)c2ccccc2,0.0
O=C1NC=Nc2[nH]cc(CN3CCCCC3)c12,0.0
CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CC(C)C)C(C)C)C(C)C)[C@@H](O)CC(=O)O,0.0
O=C1OC(=O)c2cc(ccc12)c3ccc4C(=O)OC(=O)c4c3,0.0
Cc1ccc(C)c(O)c1C,0.0
CO[C@H]1[C@@H](O)C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]7(C)[C@H](CC[C@]67O)C8=CC(=O)OC8)C4)O[C@@H]3C)O[C@@H]2C)O[C@@H]1C,1.0
ClC(=O)c1ccc(cc1)C(=O)Cl,0.0
CCOc1ccc2nc(sc2c1)S(=O)(=O)N,0.0
CCCCCC(CO)CCC,0.0
Fc1ccccc1C2=N[C@H](NC(=O)c3cc4ccccc4[nH]3)C(=O)N5CCc6cccc2c56,0.0
CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,0.0
CN(C)P(=O)(N(C)C)N(C)C,0.0
CC(C)c1ccc(cc1S(=O)(=O)C)C(=O)N=C(N)N,0.0
CCCC(C)(COC(=O)N)COC(=O)NC1CC1,0.0
C[C@@H]1CC[C@@]2(OC1)O[C@H]3C[C@H]4[C@@H]5CC[C@H]6C[C@@H](O)CC[C@]6(C)[C@H]5CC(=O)[C@]4(C)[C@H]3[C@@H]2C,0.0
OCCOCCOCCOCCO,0.0
C\C(=C(/CCOC(=O)c1ccccc1)\SS\C(=C(\C)/N(Cc2cnc(C)nc2N)C=O)\CCOC(=O)c3ccccc3)\N(Cc4cnc(C)nc4N)C=O,0.0
CCNc1nc(NC(C)C)nc(SC)n1,0.0
CCOc1ccccc1N,0.0
C=COCCOCCOCCOC=C,0.0
NCCc1cc(O)c(O)cc1O,0.0
CCOC(=O)NC(C)(C)Cc1ccc(Cl)cc1,0.0
COc1ccc(N)cc1N,1.0
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@H](C[C@]12C)c5ccc(cc5)N(C)C,1.0
CC(=O)OCCOCCOCCOC(=O)C,0.0
CCCC[N+]1(C)[C@H]2CC(C[C@@H]1[C@H]3O[C@@H]23)OC(=O)[C@H](CO)c4ccccc4,0.0
CCN(CCO)c1cccc(C)c1,0.0
CCCCCCCCCOCC1CO1,0.0
CC1=Nc2ccccc2C(=O)N1c3ccccc3C,0.0
Cc1ccc(cc1)C(C)(C)c2ccc(C)cc2,0.0
CC(C)[C@H](N)C(=O)OCC(CO)OCn1cnc2C(=O)N=C(N)Nc12,0.0
CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc4ccc(C)cc34,0.0
CCNC(=O)NC(=O)\C(=N\OC)\C#N,0.0
ClCCN(CCCl)P1(=O)NCCCO1,0.0
CCCN(CCC)c1c(cc(cc1N(=O)=O)S(=O)(=O)N)N(=O)=O,1.0
NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)C(O)[C@H]2O[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)[C@H](N)[C@@H](O)[C@@H]1O,0.0
C=CC(=O)OCCOCCOCCOCCOC(=O)C=C,0.0
COc1ccc(\C=C\C)cc1,0.0
CCC(CO)(CO)COCC(CC)(CO)CO,0.0
CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1,1.0
CC(C)CC(C)CC(O)CC(C)C,0.0
COC1=CC(=O)OC(=C1)\C=C\c2ccc(OC)cc2,0.0
CCOc1ccc(NC(=O)N)cc1,0.0
CCC(O)OCC(C)OC(O)CC,0.0
CCCc1nc(C)c2C(=O)N=C(Nn12)c3cc(ccc3OCC)S(=O)(=O)N4CCN(CC)CC4,0.0
CC(C)(S)C(=O)N[C@@H](CS)C(=O)O,0.0
CCN1CCC2(CC1)COc3cc4CCN(C(=O)c5ccc(cc5)c6ccc(cc6C)c7oc(C)nn7)c4cc23,1.0
Cc1cccc2nccnc12,0.0
CCCCSP(=O)(SCCCC)SCCCC,0.0
CC(C)(O)c1ccccc1CC[C@@H](SCC2(CC(=O)[O-])CC2)c3cccc(\C=C\c4ccc5ccc(Cl)cc5n4)c3,1.0
C1COC1,0.0
Cc1ccc(C)c(c1)S(=O)(=O)O,0.0
C1CCN2CCCN=C2CC1,0.0
CC1(COc2ccc(CC3SC(=O)NC3=O)cc2)CCCCC1,1.0
CNC(=O)Oc1ccccc1C(C)C,0.0
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,0.0
CCCCCCCCCCCCCCCCC(=O)O,0.0
CC1OC(=O)C(C)OC1=O,0.0
ClC1CC2C(C1Cl)C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl,1.0
On1nnc2ccccc12,0.0
Cc1c(ccc(c1C2=NOCC2)S(=O)(=O)C)C(=O)c3cnn(C)c3O,0.0
OCS(=O)(=O)[O-],0.0
C=Cc1ccc(C=C)cc1,0.0
Cc1ccc(NC(=O)N)cc1,0.0
CN\C(=N/C)\NCc1ccccc1,0.0
CCCC(=O)O,0.0
Cc1cc(C)c(C=C2C(=O)Nc3ccccc23)[nH]1,1.0
CC(=CCCC(C)(OC(=O)C)C=C)C,0.0
CCCCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,0.0
Cc1cnc(C)c(C)n1,0.0
CCCCCCCCCCCCCCCCCCn1cc[n+](C)c1,1.0
CC(=C)C(=O)OCC(O)COc1ccc(cc1)C(C)(C)c2ccc(OCC(O)COC(=O)C(=C)C)cc2,1.0
O=C1C=CC(=O)C=C1,0.0
OC(=O)C1C2CCC(O2)C1C(=O)O,0.0
CN(C(=O)C)c1c(I)c(NC(=O)C)c(I)c(C(=O)[O-])c1I,0.0
C1C[n+]2ccccc2c3cccc[n+]13,0.0
CCCCC(CC)COC(=O)CCCCCCCC(=O)OCC(CC)CCCC,0.0
CCCCCCCCCCN,0.0
CCCCn1cc[n+](C)c1C,0.0
C[N+](C)(CCCCCC[N+](C)(C)C1c2ccccc2c3ccccc13)C4c5ccccc5c6ccccc46,0.0
CCC(C)(O)C#C,0.0
CC1(C)CCC=C2C(C)(C)[C@H]3CC[C@@]12C3,0.0
ClC(Cl)Br,0.0
CSc1ccc(cc1)C(=O)C(C)(C)N2CCOCC2,0.0
SCCc1cnccn1,0.0
COc1ccc(NC(=O)CC(=O)C)cc1,0.0
Cn1nnnc1SCC2=C(N3[C@H](SC2)[C@H](NC(=O)[C@H](OC=O)c4ccccc4)C3=O)C(=O)[O-],0.0
CCOC(=O)c1ccc(cc1)N(C)C,0.0
Nc1ccccc1C(=O)OCC=C,0.0
CCCCC=C,0.0
CCC(CO)(COCC=C)COCC=C,0.0
CN1C(=O)N(CCCCC(=O)C)C(=O)c2c1ncn2C,0.0
CCCCCCCCOC(=O)c1ccc(O)cc1,1.0
CC(CCl)OC(C)CCl,0.0
CC1=CCC(CC1)C(C)(C)O,0.0
CC(=C)C(=O)[O-],0.0
COc1ccc(N)cc1,0.0
CCCCCCCCc1ccc(cc1)S(=O)(=O)[O-],0.0
OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl,0.0
CCCCC(CC)C(=O)[O-],0.0
Cc1cc2CCN(C(=O)Nc3ccc(Oc4cccnc4C)nc3)c2cc1C(F)(F)F,1.0
CCCCOCCOCCOC(=O)C,0.0
CN(C)S(=O)(=O)n1c(nc(Cl)c1c2ccc(C)cc2)C#N,1.0
Clc1ccc(cc1)S(=O)(=O)c2ccc(Cl)cc2,1.0
CC\C=C/CCOC(=O)\C(=C\C)\C,0.0
Cc1ccccc1N(=O)=O,0.0
CC1=C(Cl)C(=O)Oc2cc(OP(=O)(OCCCl)OCCCl)ccc12,0.0
NC1CCN(CC1)c2cccc(Cl)n2,0.0
CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C)[C@H]7[C@](O)([C@H](OC(=O)C)[C@]8(CC)C=CCN9CC[C@]67[C@H]89)C(=O)OC)C1,1.0
CCC(CC)C(C)CCOC(=O)C,0.0
O[C@H]1CO[C@@H]2[C@@H](CO[C@H]12)ON(=O)=O,0.0
CCOC(=O)[C@H](CCc1ccccc1)N[C@H]2CS[C@@H](CN(CC(=O)O)C2=O)c3cccs3,0.0
OC(=O)CCC(=O)Nc1ccc(cc1)S(=O)(=O)Nc2nccs2,0.0
CCC(N)(CO)CO,0.0
CN(C)CCCNCCC#N,0.0
CC1(C)CO[C@@H](CC(=O)O)CN1,0.0
CC(=O)Nc1c(I)c(NC(=O)C)c(I)c(C(=O)[O-])c1I,0.0
CCCCCCCCCC(=O)O,0.0
CNCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)N3CCC[C@H]3C(=O)N[C@@H](C)C(=O)O,0.0
CC(=O)c1ccc(cc1)C(=O)C,0.0
[S-]C#N,0.0
C1CCC2(CCCCO2)OC1,0.0
CNC(=O)c1ccccc1Sc2ccc3c(\C=C\c4ccccn4)n[nH]c3c2,1.0
COC(=O)[C@@H]1[C@@H](O)CC[C@@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@H]12,0.0
Oc1cccc2ccccc12,1.0
CCCC(=O)C(=O)C,0.0
[O-]S(=O)(=O)CCS,0.0
NC1=CC(=O)N=C(N)N1,0.0
O=C(Nc1cccc(c1)C2=NCCN2)Nc3cccc(c3)C4=NCCN4,0.0
COP(=O)(OC)OC(c1ccc(Cl)cc1)P(=O)(OC)OC,0.0
C[C@]12CC[C@H]3[C@@H](CCc4cc(OC(=O)N(CCCl)CCCl)ccc34)[C@@H]1CC[C@@H]2OP(=O)(O)O,0.0
CC(=O)N1C[C@H](O)C[C@H]1C(=O)O,0.0
Cc1ccc(C)cc1,0.0
CN(C)C(=O)Nc1ccc(Oc2ccc(Cl)cc2)cc1,1.0
O=P(Oc1ccccc1)(Oc2ccccc2)Oc3ccccc3,1.0
C[C@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)C)C(=O)COC(=O)C,1.0
CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,0.0
CC(C)(N)C1CCC(C)(N)CC1,0.0
S=P(N1CC1)(N2CC2)N3CC3,0.0
ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C(Cl)(C1(Cl)C35Cl)C24Cl,0.0
[O-]S(=O)(=O)OOS(=O)(=O)[O-],0.0
CCCCCCCCCCC(=O)O,0.0
Nc1nc(N)c(N)c(N)n1,1.0
CC(=O)C=Cc1ccccc1,0.0
OC(=O)c1nc(Cl)c(Cl)c(Cl)c1Cl,0.0
ClCC(=O)Cl,0.0
CS(=O)(=O)OCCCCOS(=O)(=O)C,0.0
CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCc2c(C)c(O)c(C)c(C)c2O1,0.0
CC(C)(CCl)c1ccccc1,0.0
CN1CCc2cc3OCOc3cc2C1O,0.0
OC(=O)C(Cl)(Cl)Br,0.0
O=C1NS(=O)(=O)c2ccccc12,0.0
COC(=O)OC,0.0
CC(O)COC(=O)C(=C)C,0.0
CC(=O)C=CC1=C(C)CCCC1(C)C,0.0
CC(C)C(=O)OCCc1ccccc1,0.0
CO[C@@H]1C[C@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)C=C(C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)C=CC=CC=C(C)[C@H](C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)OC)CC[C@H]1OCCO,1.0
CC1=C(C)S(=O)(=O)CCS1(=O)=O,0.0
CN(=O)=O,0.0
OC(=O)C(c1ccc(Cl)cc1)c2ccc(Cl)cc2,0.0
C1CCN(CC1)C2(CCCCC2)c3cccs3,0.0
CC1=C(C)C(=O)C(=C(C)C1=O)C(CCCCCC(=O)O)c2ccccc2,0.0
CC(C)COC(=O)c1ccccc1O,0.0
COc1cc2[nH]c(C)c(CCN3CCN(CC3)c4ccccc4)c2cc1OC,0.0
CCCCCCCCNC,0.0
Cc1cc(O)c(cn1)C(=O)N[C@@H](C(=O)N[C@H]2[C@H]3SCC(=C(N3C2=O)C(=O)O)CSc4nnnn4C)c5ccc(O)cc5,0.0
OC(=O)c1ccc(O)cc1,0.0
FC(F)(F)C(=O)CC(=O)c1ccccc1,1.0
CN1C(=O)c2ccccc2C1=O,0.0
FC(F)(F)c1cc(NC(=O)Nc2ccc(Cl)cc2)ccc1Cl,1.0
C=CCCCCCCC=C,0.0
Oc1ccc(Oc2ccccc2)cc1,1.0
Cc1cc(N)c2ccccc2[n+]1CCCCCCCCCC[n+]3c(C)cc(N)c4ccccc34,0.0
CCCCOCCOCCOCc1cc2OCOc2cc1CCC,0.0
COc1ccc2[C@H](OC(=O)c2c1OC)[C@@H]3N(C)CCc4cc5OCOc5c(OC)c34,0.0
CCCCCC,0.0
CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)C3(F)[C@@H](O)C[C@]12C,0.0
N[C@@H](Cc1ccc(O)cc1)C(=O)O,0.0
Clc1ccccc1,0.0
[O-]C(=O)c1cccc(c1)N(=O)=O,0.0
CCCCC\C=C/CCC=O,0.0
