smiles,logp
CN(NC(=S)Nc1ccccc1)C(=O)c2ccc(cc2)N(=O)=O,2.68
CCCNC(C)C(=O)Nc1ccccc1C,2.11
OC(=O)COc1cc(Cl)cc(Cl)c1,2.84
CNC(=O)c1ccccc1N=NN(C)C,1.83
COc1cc(OC)nc(Oc2cccc(c2C(=O)O)C(F)(F)F)n1,2.7
CCOP(=S)(OCC)Oc1cc(C)nc(n1)N(CC)CC,4.85
CCCc1cc(=S)ss1,2.83
COc1ccc(cc1)C(CN(=O)=O)c2ccc(OC)cc2,3.57
NC1CCCCC1,1.49
CC(O)COc1ccccc1,1.61
CCC=CC=C,3.16
CN(C)C(=O)Oc1ccccc1Br,2.17
CC(C)NNC(=O)COc1ccc(C)cc1,1.81
CC(CC(=O)c1ccc(cc1)c2ccccc2)C(=O)O,3.4
CNc1c(NCCSCc2nc[nH]c2C)c(=O)c1=O,-0.08
CSc1nnc(C(C)C)c(=O)n1N,1.01
CCc1ccccc1c2nc(N)nc(N)n2,1.65
Cc1ccc(N)cc1,1.39
CCCCOc1ccccc1NC(=O)OCCN2CCCCC2,4.79
COCCNC(=S)C(F)(F)Cn1cnc(n1)N(=O)=O,0.66
Nc1ccc2ccccc2c1,2.28
NCCCCCC(=O)O,-2.95
OC(=O)c1ccc(C=O)cc1,1.76
CNC=C1c2cccc(O)c2C(=O)c3c(O)cccc13,3.55
Nc1ncc(Cc2ccccc2OCC=C)c(N)n1,2.31
CC(=O)Oc1ccccc1C(=O)OCS(=O)(=O)C,0.57
OC(=O)CCC(=O)OC1Cc2c(O)cc(O)cc2OC1c3ccc(O)c(O)c3,1.41
Cc1cccc(C)c1NC(=O)CN,0.45
Oc1ccc(CC#N)c2cccnc12,1.81
CN(CCOC(=O)c1ccccc1OC(=O)C)C(=O)C,1.47
C1Oc2ccccc2OC1c3ncc[nH]3,1.76
CCn1c(=O)[nH]c(=O)c2nc[nH]c12,-0.11
O=NN1CCN(CC1)N=O,-0.85
Nc1nc2ccccc2c(=O)[nH]1,0.6
CCCC1C(Cc2c(cccc2N(CCN(C)C)C1=O)C(F)(F)F)c3ccc(OC)cc3,6.9
CCN(CC)S(=O)(=O)c1ccc(OC)c(N)c1,1.7
CC(C)NC(=O)CNC(=O)C=N#N,-0.41
CC(C)OC(=O)CS(=O)c1ccc(cc1N(=O)=O)N(=O)=O,1.61
Cc1cc(no1)C(=O)O,0.68
CCn1cnc(n1)N(=O)=O,-0.19
O=C1CCCCN1,-0.47
CCOc1ccc(OC(=O)C)cc1,1.95
Brc1ccc2ccc3c(Br)ccc4ccc1c2c43,6.69
COCCOCCOc1cccc(OCCOCCOC)c1,0.86
FC(F)(F)C(=O)NCCOC(=O)c1ccccc1,2.25
Clc1ccc(Cl)c(c1)c2c(Cl)ccc(Cl)c2Cl,6.55
CCCOc1ccc(OCC(OC(=O)n2ccnc2)C(C)(C)C)cc1,4.1
CC1(C)SC2C(NC(=O)Cc3ccc(Cl)cc3Cl)C(=O)N2C1C(=O)O,3.3
CCOC(=O)NC(O)C(Cl)(Cl)Cl,1.84
Clc1cccs1,2.69
OCCN1(=O)CCN(CC1)C(=O)Cn2c(=O)sc3ccc(Cl)cc23,0.05
NNC(=O)c1cccc(O)c1,-0.08
COc1cc(ncn1)n2[nH]c(C)cc2=O,0.99
CCCCNC(=S)N(CCCC)CCCC,3.68
CC(=O)OCc1coc(Cc2ccccc2)c1,3.24
NC(=O)C1CCCN1C(=O)COC(=O)c2ccccc2,0.2
CCOCON=CNc1cc(Cl)c(OCC#C)c(Cl)c1,3.5
CCCSP(=O)(OCC)SCCC,3.59
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N2N=C(SC2C(=O)O)C(C)(C)C,1.62
CCOC(=O)NC1=C(N2CC2)C(=O)C(=C(N3CC3)C1=O)NC(=O)OCC,-0.02
Nc1nc2n(cnc2c(=O)[nH]1)C3CC(O)C(CO)O3,-1.3
NC(=O)c1ccccc1NC(=O)C(Cl)Cl,1.68
CCCCOn1c(=O)[nH]c(C)c(Br)c1=O,1.26
Nc1ccc(cc1)S(=O)(=O)Nc2ccncn2,-0.24
CC(=CCNc1ncnc2n(cnc12)C3OC(CO)C(O)C3O)C,1.3
CN(C)C(=O)Nc1ccc(Oc2nnn(Cc3ccccc3)n2)cc1,2.25
NC(CC1(CC2CC3CC(C2)C1)C3)C(=O)O,0.43
CCOC(=O)C(=Cc1ccc(OC)cc1)C(=O)OCC,3.28
COc1cc(Cc2cnc(N)nc2N)cc(OCc3ccccc3)c1OC,2.37
NC(Cc1ccc(O)c(O)c1)C(=O)OCCc2ccccc2,1.76
CCCCCOc1ccccc1NC(=O)OCCN2CCOCC2,3.58
CC#Cc1cc(C)nc(Nc2ccccc2)n1,3.28
CCSCCSP(=S)(OC)OC,3.2
CCOC(=O)c1ccc(N=NN(C)C)cc1,3.66
FC(F)(F)c1ccccc1,3.01
Fc1cn(C(=O)Oc2ccccc2)c(=O)[nH]c1=O,0.64
CCCC1=Nc2cc(Cl)c(cc2S(=O)(=O)N1)S(=O)(=O)N,1.15
CC(C)c1ccc(C)cc1,4.1
CC(=O)Nc1ccc(O)cc1C,0.17
CNC(=O)ON=C(C)C(C)(C)N(=O)=O,0.66
CCC(C)NC(=O)C(=Cc1ccccc1)c2ccccc2,4.05
COc1ccccc1N2CCN(CCNC(=O)C3CCCCC3)CC2,2.8
Oc1ccc(cc1)C(=O)c2ccncc2,1.37
Cc1nnc2CN=C(c3cc(Br)sc3-n12)c4ccccc4Cl,2.79
OCC1CO1,-0.95
Nc1ccc(cc1)S(=O)(=O)Nc2ccc(C#N)cc2,1.83
Oc1ccc(C=O)cc1N(=O)=O,1.47
c1nc(oc1c2ccccc2)c3ccccc3,4.67
CC(C)C(=O)OC(C(=O)NC1C2SCC(=C(N2C1=O)C(=O)O)C)c3ccccc3,2.05
COC(=O)c1cc(C)ccc1C2=NC(C)(C(C)C)C(=O)N2,1.82
CCNC(=O)c1ccccc1,1.28
CC(OCc1cn(C)c(C=NO)n1)C(C)(C)C,2.53
CCOP(=O)O,-2.7
CC(C)(C)N(=O)=Cc1ccccc1,1.26
CC(O)CN(CC(C)O)c1ccc(Nn2c(C)ccc2C)nn1,1.55
ClC=C(Cl)Cl,2.61
Nc1ncnc2n(cnc12)C3OC(CO)C(O)C3O,-1.05
CCOP(=O)(OCC)Oc1ccc(SC)c(C)c1,3.28
Cc1cccc2sccc12,3.57
COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2ncccc2C(=O)N(C)C)n1,0.18
C=CN1CCCC1=O,0.37
OCCCCCCCCNc1ncnc2n(cnc12)C3OC(CO)C(O)C3O,1.3
COc1ccc2cc(ccc2c1)C(C)C(=O)OCC(=O)N(CCO)CCO,1.7
COc1ccc(COCc2cccc(CN3CCOCC3)c2)cc1,2.83
CC(=O)NC(C)(C)C(=O)N,-0.87
COC(=O)N,-0.66
CCNc1nc(NC(C)C)nc(OC)n1,2.69
CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc4cccnc24)CC1,0.1
ClCC1=Nc2cc(Cl)ccc2S(=O)(=O)N1,1.68
CC(=O)Oc1ccc(C=CC(=O)C)cc1,1.63
COCC(O)Cn1cnc(N(=O)=O)c1I,0.41
CC(=O)Nc1ccncn1,0.03
CCNc1ncnc2[nH]cnc12,0.92
CCCCCCCCl,4.15
CCCCCCc1nnc(N)o1,1.43
Clc1ccc(CCC(Cn2cncn2)(C#N)c3ccccc3)cc1,3.23
CCCCCOCc1ccccc1NC(=O)OCCN2CCCCC2,4.42
Cn1cnc(Br)c1N(=O)=O,0.77
COc1ccncc1,1.0
FC(F)(F)c1ccc(CNc2ncnc3[nH]cnc23)cc1,3.19
FC(F)(F)C(=O)c1ccccc1,2.15
CC(CO)NC(=O)Cn1ccnc1N(=O)=O,-1.02
CCN(CC)Cc1cccnc1,1.01
COc1cccc2C(=O)c3c(O)c4CC(O)(CC(OC5CC(C(O)C(C)O5)N6CCOCC6)c4c(O)c3C(=N)c12)C(O)CO,1.43
Fc1ccccc1F,2.37
CCCC1CC(N(C)C1)C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O,2.16
CCC(C)c1cc(cc(C(C)CC)c1O)N(=O)=O,4.8
CCC(=O)C(CS(=O)(=O)c1ccccc1)c2ccc(OC)cc2,2.18
CN(C)CCCCc1cccnc1,1.49
CCOC(=O)Cc1ccc(cc1)n2sc3ccccc3c2=O,3.33
CC1OC(CC(O)C1O)OC2C(C)OC(CC2O)OC3C(C)OC(CC3O)OC4CCC5(C)C(CCC6C5CC(O)C7(C)C(CCC67O)C8COC(=O)C8)C4,1.36
Cc1cc(C)cc(Cc2c[nH]cn2)c1,2.52
CC(C)(C)c1ccc(O)cc1,3.31
NNC(=O)NC1CCCCC1,0.15
CCCCC#C,2.73
COc1cccc(c1)C(=O)O,2.02
CC(C)(C)NC(=O)C1CCC2C3CCC4NC(=O)C=CC4(C)C3CCC12C,3.03
CCC(C)(C)c1ccc(C2CCCC(O)C2)c(O)c1,4.32
OCCN1CCN(CCn2nc3ccccc3n2)CC1,0.13
CCCCNc1ncnc2n(cnc12)C3OC(CO)C(O)C3O,1.1
CS(=O)(=O)Nc1cccc(NS(=O)(=O)C)c1,0.07
Cc1cnc(Cl)cn1,1.08
c1ccc2ncncc2c1,1.0
CCN(CC)CC,1.45
CC1(C)SC2C(NC(=O)C(NS(=O)(=O)C)c3ccccc3)C(=O)N2C1C(=O)O,0.95
NC(=O)c1ncn2c(=O)n(CCCl)nnc12,-0.47
CCCC(=O)Nc1ccccc1,2.05
Cc1ccc(NC(=O)c2cccnc2)cc1,2.08
NC(CCC(=O)N)C(=O)O,-3.64
OC(=O)c1ccc(I)cc1,3.02
Cc1cccc(CNc2ncnc3[nH]cnc23)c1,2.62
OC(=O)COc1ccc(I)cc1,2.69
COP(=O)(OC)Oc1ccc(N(=O)=O)c(Cl)c1,1.83
CC(C)CC(NC(=O)C(C)NC(=O)C)C(=O)NC(C(C)C)C(=O)N,-0.14
CC(C)NC(=NC#N)NS(=O)(=O)c1cnccc1Nc2ccc(Cl)c(c2)C(F)(F)F,3.27
Cc1nonc1c2ccccc2,2.59
Clc1ccccc1Nc2nc(Cl)nc(Cl)n2,3.88
OCCCNC(=O)C(F)(F)Cn1ccnc1N(=O)=O,-0.64
Clc1cc(Cl)c(cc1Cl)c2cc(Cl)c(Cl)cc2Cl,7.44
CCCCc1ccc(O)c(O)c1,2.96
Clc1cc(Cl)cc(Cl)c1,4.19
c1c[nH]c(n1)c2ccccc2,1.88
C1COCCOCCOc2ccccc2OCCOCCO1,0.58
CC1(C)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,-1.99
Oc1cccc(F)c1,1.93
COc1ccc2Sc3ccccc3N(CC(C)CN(C)C)c2c1,4.68
COc1ccccc1N2CCN(CCNC(=O)c3ccncn3)CC2,1.5
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OCc3ccccc3,2.47
CC(C)(C)c1cccc(OCC(=O)O)c1,2.96
CCN(C)C,0.7
CC(=O)Nc1cc(NS(=O)(=O)C(F)(F)F)c(C)cc1C,2.02
Cc1c(O)c(=O)ccn1CCCO,-0.88
Oc1coc(CI)cc1=O,0.67
CCCC(C)C(=O)Nc1ccc(C)c(Cl)c1,4.31
Brc1ccc2NC(=O)CN=C(c3ccccc3Br)c2c1,3.3
Nc1nonc1N,-0.49
Nc1cccc(Br)c1,2.1
CN(C)c1ccc(C=O)cc1,1.81
Brc1ccc2[nH]ccc2c1,3.0
CNC(=S)N(C)C,0.1
CCc1ccc(C=CC(=O)C)cc1,3.26
CCOCCN(CCOCC)N=O,0.79
O=N(=O)c1ccco1,0.66
COc1cc2CCN=C(C=Cc3ccccc3)c2cc1OC,3.39
NS(=O)(=O)c1cc2c(NC(Cc3ccccc3)NS2(=O)=O)cc1C(F)(F)F,1.95
CC(=O)C=Cc1ccccc1C,2.6
CN(C)C(=O)OCc1ccc(cc1)C(F)(F)F,3.08
CCOC(=O)CCCn1cnc(n1)N(=O)=O,0.42
CCOC(=O)CCCn1cc(nc1C)N(=O)=O,0.58
CC(C)(C)c1nn(c2cc(OCC#C)c(Cl)cc2Cl)c(=O)o1,3.95
CN(C)C(=O)n1nc(nc1SCC(=O)O)C(C)(C)C,1.62
COc1ccc(Nc2nc(O)nc(NC(C)C)n2)cc1OC,3.49
CN(C)C(=O)CCC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,2.03
COC(=O)C(C)NP(=O)(OCC1OC(C=C1)n2cc(C)c(=O)[nH]c2=O)Oc3ccc(C#N)cc3,0.91
CCCON=CNc1cc(Cl)c(OCC#C)c(Cl)c1,4.0
CCOCC(N)C(=O)O,-2.51
CC(=O)c1ccccc1NCC#N,1.58
CN(C)C(=O)OCc1cccc(Cl)c1,2.82
O=C1OCC=C1,-0.6
Oc1c(N=O)ccc2ccccc12,2.47
OCCCCc1ccccc1,2.35
CC(=CC1C(C(=O)OCc2ccc(C#N)cc2)C1(C)C)C,4.91
Cn1ccc(=O)c2ccccc12,0.44
OCCCCc1ccncc1,0.9
CC(=O)OCc1ccc(C)cc1,2.44
c1nc2ncccc2[nH]1,0.3
CC(=O)Oc1ccc(C)cc1,2.11
CC(=O)Oc1ccccc1C(=O)O,1.19
CCCC(=NOCC)C1=C(O)CC2(CCCCC2)OC1=O,3.62
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)c(F)c12,-0.09
CC(C)(C)N(=O)=NC#N,1.4
CN(Cc1ccc(Cl)cc1)N=O,2.19
CC(C)NCC(O)COc1ccc(NC(=O)C)cc1C(=O)C,0.94
Fc1ccccc1CNc2ncnc3[nH]cnc23,2.27
NC(=O)c1ccc(cc1)N(=O)=O,0.82
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c2cc(Cl)ccc2Cl,3.36
Cc1[nH]cnc1CSCCNC2=NC(=O)CN2,-0.5
Cc1cc(cc2C(=NCC(=O)Nc12)c3ccccc3)N(=O)=O,2.44
O=C1CCC(=O)N1c2ccc(cc2)N(=O)=O,0.47
Cc1c(Cl)cccc1Cl,3.99
Cc1n[nH]c(C(=O)Nc2ccccc2)c1N(=O)=O,1.81
NC(=N)c1ccccc1,0.65
N#Cc1ccco1,0.96
OCC1OC(C(O)C1O)n2cnc3c(SCc4ccc(cc4)N(=O)=O)ncnc23,0.54
CCCCN(SN(C)C(=O)Oc1cccc2CC(C)(C)Oc21)C(=O)OC,4.6
O=C1C2C3CC1CC32,0.81
Cc1cnc(cn1)C(=O)NCCc2ccc(cc2)S(=O)(=O)NC(=O)NC3CCCCC3,1.91
CC(C)C(NC(=O)C(NC(=O)C)C(C)O)C(=O)N,-1.25
Oc1cccc2CCCCc12,2.95
Clc1cc(NC=NOCC=C)cc(Cl)c1OCC#C,3.7
COc1nn(=O)c2ccccc2n1=O,-0.3
CC(C)N1CCN=C1CN2CCCCSc3ccc(Cl)cc23,5.15
CCCN(CCCC(NC(=O)C)C(=O)NCc1ccccc1)C(=O)N(C)N=O,1.61
CN(C)C(=O)OCc1ccc(F)cc1,2.3
ClCCCCl,2.0
CC1(C)CCCC(C)(C)N1N=O,2.49
Clc1cccc2cccnc12,2.44
Cc1nnc(C=NO)s1,0.78
COC(=O)Nc1ccccc1Br,2.25
CC(=O)c1c(C)non1=O,0.98
Nc1ncnc2n(cnc12)C3OC(CO)CC3F,-0.18
Clc1cc(Cl)c(N=C2NCCN2)cc1Cl,2.45
CCC1(CCC(C)C)C(=O)NC(=S)NC1=O,2.98
CCCCC(CC)CN,2.82
Cc1ccc2oc(c(Br)c2c1)c3ccccc3C(=O)O,5.19
CCCCCCCC1(CCC(=O)NC1=O)c2ccncc2,3.44
OC(=O)Cc1ccc(OCCc2ccccc2)c(Cl)c1,3.53
CNC(=NC#N)Nc1cccc(c1)c2csc(N=C(N)N)n2,1.6
OC(CC#C)(c1cccnc1)c2ccc(Cl)cc2Cl,2.29
CC(O)CN(C)c1ccc(Nn2c(C)ccc2C)nn1,1.73
CC1Cc2ccccc2CN1,1.93
CCCC1CC(N(C)C1)C(=O)NC(C(C)O)C2OC(SC)C(O)C(O)C2O,0.2
O=N(=O)Nc1ccccn1,-1.02
COC(=O)c1ccccc1I,2.74
COC(=O)c1ccc(N=NN(C)C)cc1,3.22
CC(=O)NN,-1.58
Cc1[nH]cnc1CSCCNc2cc(=O)cc[nH]2,0.8
CCOP(=S)(OCC)SCS(=O)(=O)CC,1.98
NCCCN1CCN(CCCN)CC1,-1.43
CC(=O)NC(CCCN(Cc1ccccc1)C(=O)N(CC=C)N=O)C(=O)NCc2ccccc2,2.16
CCC(CC)C(=O)NS(=O)(=O)c1ccc(cc1N(=O)=O)C(F)(F)F,3.57
CCOC(=O)c1ccccn1,0.87
CCOc1ccc(OCc2ccccc2CCCN3CCC(O)CC3)cc1,3.42
Clc1ccncc1CN2CCNC2=NC#N,0.77
COc1ccc(NC(=O)OCCN2CCCCC2)cc1,2.95
CNC(=O)N(C)C(=O)Nc1cc(ccc1F)C2CCCCC2,4.58
Cc1ncc(N(=O)=O)n1CC#N,-0.07
N#Cc1nccnc1C#N,0.38
CC1=NCCN1,0.52
CC(=O)Nc1c(Cl)cccc1Cl,1.32
CCON=CNc1ccc(OCC#C)c(OCC#C)c1,1.9
CSc1nc(C)cc(C)n1,1.86
N#CCc1ccco1,0.85
CC(CO)OC(C)CO,-0.67
Clc1cc(Cl)c(c(Cl)c1)c2c(Cl)cc(Cl)cc2Cl,7.29
COc1cc(SC)ccc1c2cn3cccnc3n2,2.44
CCOC(=O)C(=Cc1ccc(Cl)c(Cl)c1)C(=O)C,3.92
Ic1ccc(I)cc1,4.11
CCCCOc1ccc(cc1)S(=O)(=O)N,2.09
CCOP(=O)(NC(C)C)Oc1ccc(SC)c(C)c1,3.18
OC(=O)Cc1ccccc1Nc2c(Cl)cccc2I,4.8
N#CCc1ccccc1,1.56
COC(=O)C=COc1ccccc1,2.68
Cc1cccc(C)c1N,1.84
ClC(Cl)(Cl)C(=O)Nc1ccc2nn(nc2c1)C3CCCC3,4.12
COC(=O)c1ccc(C)cc1,2.7
CCC(C)C(NC(=O)C)C(=O)NC(Cc1ccccc1)C(=O)NC(C)C(=O)N,0.52
NS(=O)(=O)c1cc(cs1)S(=O)(=O)c2ccc(O)cc2,1.11
CCOCCCn1ccc(=O)c(O)c1CC,0.72
CCNC(=O)CNC(=O)C=N#N,-0.62
CNC(=O)C1CCCN1C(=O)C,-1.19
Clc1ccc(Cl)c(c1)N(=O)=O,3.03
Cc1cccc(C(=O)O)c1O,2.86
Nc1ccc(Cl)c(N)c1,0.85
CC(C)(O)C(=O)O,-0.36
CC(C1CC1)C(O)(Cn2cncn2)c3ccc(Cl)cc3,2.9
CC1=C(N2C(SC1)C(NC(=O)Cc3cccs3)C2=O)C(=O)O,0.61
CC(C)OC(=O)CSc1ccc(cc1Cl)N(=O)=O,3.2
NNC(=O)c1ccnc(c1)N(=O)=O,-0.76
CC(C)C(=O)OCC1CCC(O1)n2cnc3c(=O)[nH]cnc23,0.02
CC(=O)Nc1ccccc1C(=O)N,0.32
Oc1ccc(I)cc1,2.91
CC(C)(C)C(COc1ccc(cc1)N(=O)=O)OC(=O)n2ccnc2,3.35
CCC1(C(=O)NCNC1=O)c2ccccc2,0.91
OC(=O)c1cc(=O)c2ccccc2o1,1.63
CNC(=O)Oc1cccc(Cl)c1,2.03
NC1=NCC(CN2CCN(CC2)c3ccccc3Cl)O1,1.87
CC12CCC3C(CCc4cc(O)ccc34)C2CCC1O,3.86
COc1ccc2ccncc2c1,2.01
CC(C)(C)c1ccc(OC2OC(CO)C(O)C(O)C2O)cc1,1.18
CC(C)CC#N,1.07
CC(C)(C)N(=O)=Cc1ccc(cc1)N(=O)=O,1.4
COc1cccc(Cc2cnc(N)nc2N)c1OC,1.62
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c2c(F)cccc2F,2.16
NNc1nncc2ccccc12,1.0
Cc1cccs1,2.47
O=c1ccss1,0.82
CCN(CC)CCOC(=O)c1ccc(N)cc1,2.14
CC1(CO)CCCC2(C)C3CCC(C)(C=C)C=C3CCC12,6.85
COC1CC2(C)C(O)CCC2C3CCc4cc(O)ccc4C13,2.55
Cc1ccc(Cc2c[nH]cn2)c(C)c1,2.7
O=N(=O)c1ccc2sccc2c1,2.92
OC1=CC(=O)c2ccccc2C1=O,1.38
NS(=O)(=O)c1ccc(Cl)cc1,1.24
CC(C)COC(=O)C(=C1SCCS1)C(=O)OCC(C)C,4.53
CC12CCC3C(CC=C4CC(O)CCC34C)C2CCC1=O,3.23
O=C(N(NC(=S)Nc1ccccc1)c2ccccc2)c3ccc(cc3)N(=O)=O,3.86
CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,2.4
NS(=O)(=O)c1ccc(SCCCCO)s1,0.95
Oc1ccccc1C(=O)Nc2ccccc2,3.27
CC(C)(C)NCC(O)c1cc(O)cc(O)c1,0.08
COCCN(CCOC)C(=O)COC(=O)c1ccccc1,1.28
O=C1NC(=S)SC1=Cc2ccc(o2)N(=O)=O,0.74
CN(Cc1ccc(F)cc1)N=O,1.67
CCOC(=O)c1cccs1,2.39
Nc1ncnc2n(cnc12)C3OC(CCl)C(O)C3O,-0.06
Clc1nnnn1c2ccccc2,1.47
CC(=O)OCC[N+](C)(C)C,-3.61
O=C1c2ccccc2-c3cc(ccc13)N(=O)=O,3.06
CCCC(=O)N(C)SN(C)C(=O)Oc1cccc2CC(C)(C)Oc21,3.8
Clc1ccc(Cl)c(c1)c2cc(Cl)cc(Cl)c2Cl,6.97
Oc1ccccc1,1.47
OCC(O)COc1ccccc1,0.7
COc1ccc(cc1N)N(=O)=O,1.47
CCCCOC(NC(=O)c1ccccc1O)C(Cl)(Cl)Cl,4.45
CC(C)(C)c1ccc(cc1)c2nc3ncccc3[nH]2,4.82
CCC(C)N,0.74
NC(=O)c1ccccn1,0.15
CCCCNc1ccc(cc1)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC,2.45
CC(=O)Nc1cc(c(F)cc1F)C(F)(F)F,2.34
Nc1cccc-2c1Cc3ccccc32,3.18
Nc1c(cccc1N(=O)=O)N(=O)=O,1.79
CC(C)C(=O)NCCNCC(O)COc1ccccc1,1.14
CC(C)C(=O)NC(=O)C1CCC1,0.26
Cc1ccc(O)cc1C,2.23
CCCc1ccccc1O,2.93
CCOC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,3.69
Clc1cnc(C#N)cn1,0.92
COc1ccc(cc1)C(=O)NN,0.25
CC(=O)c1ccc(N)cc1,0.83
COCC(=O)OCCCS(=O)(=O)c1ccc(s1)S(=O)(=O)N,-0.14
COc1cccc(c1)C2=NCC(=O)Nc3ccc(Cl)cc23,3.14
COc1ccccc1C(=O)N2CCN(C)CC2,0.29
NS(=O)(=O)c1ccc(SCCCO)c(c1)N(=O)=O,0.96
COP(=O)(OC)Oc1ccc(cc1Cl)N(=O)=O,1.83
COc1ccc(cc1)C(=O)NN=Cc2c(O)c(C)ncc2CO,2.47
COc1cccnn1,0.08
c1cscn1,0.44
CC(C)CC(=O)NC(=O)N,0.45
CC(C)(C)n1ccnc1C=NO,0.85
CCOC(=O)c1ccc(NC(=O)N(C)OC)cc1,2.24
OC(CBr)C(O)C(O)C(O)CBr,-0.29
Cc1nc2sccn2c(=O)c1CCN3CCC(=C(c4ccc(F)cc4)c5ccc(F)cc5)CC3,5.2
CCSCCSP(=O)(OC)OC,1.32
CCOC(=O)C(Cc1ccccc1)C(=O)OCC,2.76
O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,1.18
CS(=O)(=O)NN=Cc1ccccc1,1.2
OC(=O)Cc1ccccc1O,0.85
ON=Cc1cnns1,0.86
c1c(cn2ccccc12)c3ccccc3,4.29
CCCC(=O)NC(CO)C(O)c1ccc(cc1)N(=O)=O,0.87
OC(=O)c1cccc(c1)C(=O)O,1.66
COc1cc(C=O)cc(OC)c1OC,1.39
CCCOCC(=Nc1ccc(Cl)cc1C(F)(F)F)n2ccnc2,4.5
NC(Cc1c[nH]c2cccc(F)c12)C(=O)O,-1.07
CC1CC2OC(=C(C)C2C(O)C3(C)C1C=CC3=O)O,1.13
Cc1cc(Sc2c(C)ccc3nc(C)[nH]c(=O)c23)ccn1,2.45
Cc1cccc(C)c1NC(=O)c2cc(c(Cl)cc2O)S(=O)(=O)N,2.19
Brc1ccc(N=C=S)cc1,4.03
Clc1cc(Cl)c2c(oc3c(Cl)ccc(Cl)c32)c1Cl,6.34
CC(C)CC(NC(=O)C(N)Cc1c[nH]c2ccccc12)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)O,0.23
Cc1cccc(C)c1Cc2c[nH]cn2,2.72
FC1=C(N2CC2)C(=O)C(=C(N3CC3)C1=O)N4CC4,0.14
COc1ccc(CCOC(=O)C(N)Cc2ccc(O)c(O)c2)cc1,1.69
Brc1ccccc1N(=O)=O,2.52
COC1OCC(O)C(NC(=O)N(C)N=O)C1O,-1.08
Cc1cnc2ccccn2c1=O,0.77
OC(=O)c1c(Cl)cccc1Cl,2.23
CNC(=O)N(C)C(=O)Nc1cc(OC(C)C)ccc1F,3.08
CCN1CC(OC1=O)C(O)C(CC2CCCCC2)NC(=O)C(Cc3cnc[nH]3)NC(=O)C(CC(=O)N4CC(OCOC)C(C4)OCOC)Cc5ccccc5,2.31
CC12CCC3C(CC=C4CC(O)CCC34C)C2CCC1O,3.55
NC(=N)NC(=O)Nc1ccc(N(=O)=O)c(Cl)c1,1.79
OC(=O)Cc1ccccc1Nc2c(Cl)cccc2Cl,4.4
CN(C)c1ccc(Cc2cnc(N)nc2N)cc1,1.82
NS(=O)(=O)c1cc2c(N=CNS2(=O)=O)cc1C(F)(F)F,-0.15
CCCCC1C(=O)N(N(C1=O)c2ccc(O)cc2)c3ccccc3,2.72
COP(=S)(OC)SCN1C(=O)c2ccccc2C1=O,2.78
CNC(=CN(=O)=O)NCCSCc1nc[nH]c1C,-0.4
CSC(=NOC(=O)N(C)SN(C)C(=O)ON=C(C)SC)C,1.7
CCCCc1ccc(NC(=O)C)c(Br)c1,3.39
CC(C)(C)C(COc1ccccc1)OC(=O)n2ccnc2,3.58
COc1cc2cc[n+](C)cc2cc1OC,-2.06
CC(=O)NC(CC1(CC2CC3CC(C2)C1)C3)C(=O)N,1.9
CCNC(=O)NS(=O)(=O)c1ccccc1,0.9
NS(=O)(=O)c1cccc(Br)c1,1.39
O=N(=O)c1cccc2n(=O)cccc12,0.49
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1C(=C)C,2.05
COc1ccc2OP(=O)(OCC3OC(C=C3)n4cc(C)c(=O)[nH]c4=O)OCc2c1,0.36
COc1ccccc1Br,2.86
Cc1cccc(c1)n2cc(C(=O)O)c(=O)c3cc(F)c(cc23)N4CCNCC4,1.16
CC(C)N(CCC(C(=O)N)c1ccccc1Cl)C(C)C,2.83
NS(=O)(=O)c1cc2c(NCNS2(=O)=O)cc1N(=O)=O,0.2
COc1cc(ccc1c2nc3nccnc3[nH]2)S(=O)C,0.66
OCCn1c(C=Cc2ccccc2)ncc1N(=O)=O,2.25
CC1(OC(=O)N(Nc2ccccc2)C1=O)c3ccc(Oc4ccccc4)cc3,4.65
Clc1ccc(cc1)c2ccc(Cl)cc2,5.58
CNC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,1.54
O=NN1CC=CC1,0.26
CCOc1ccc(CC(=O)O)cc1,1.95
CCN(CC)P(=O)(N(C)C)N(C)C,0.66
